1;02;025;Coronel Dorrego                         ;00047;00046;09787;00013493;00010710;07937;07988;00013407;09936;00009549;08916;00008856;08269;00000693;00647;00000478;00446;00000683;00638;00;08;13;00;
1;02;026;Coronel Pringles                        ;00061;00060;09836;00019381;00015430;07961;07989;00019313;09965;00013614;08823;00012497;08099;00001117;00724;00000777;00504;00001039;00673;00;08;13;40;
1;02;027;Coronel Rosales                         ;00138;00136;09855;00046746;00036385;07784;07902;00046044;09850;00032210;08853;00029695;08161;00002515;00691;00001756;00483;00002419;00665;00;08;13;10;
1;02;028;Coronel Suárez                          ;00099;00098;09899;00031937;00025423;07960;07987;00031831;09967;00022737;08943;00021180;08331;00001557;00612;00001093;00430;00001593;00627;00;08;13;40;
1;02;029;Chacabuco                               ;00117;00114;09744;00038514;00030112;07818;07990;00037688;09786;00026586;08829;00024418;08109;00002168;00720;00001505;00500;00002021;00671;00;08;14;25;
1;02;030;Chascomús                               ;00089;00088;09888;00028889;00022938;07940;07987;00028720;09942;00020219;08815;00018540;08083;00001679;00732;00001167;00509;00001552;00677;00;08;14;25;
1;02;031;Chivilcoy                               ;00158;00157;09937;00051822;00040931;07898;07952;00051473;09933;00036301;08869;00033516;08188;00002785;00680;00001941;00474;00002689;00657;00;08;13;10;
1;02;032;Daireaux                                ;00042;00042;10000;00013398;00010665;07960;07960;00013398;10000;00009465;08875;00008748;08203;00000717;00672;00000503;00472;00000697;00654;00;08;11;50;
1;02;033;Dolores                                 ;00065;00063;09692;00021684;00016969;07826;07987;00021247;09798;00014947;08808;00013697;08072;00001250;00737;00000869;00512;00001153;00679;00;08;14;25;
1;02;034;Ensenada                                ;00140;00137;09786;00048202;00037706;07822;07988;00047206;09793;00033229;08813;00030462;08079;00002767;00734;00001922;00510;00002555;00678;00;08;14;25;
1;02;035;Escobar                                 ;00410;00406;09902;00142303;00110073;07735;07812;00140901;09901;00097294;08839;00089576;08138;00007718;00701;00005377;00488;00007402;00672;00;08;13;55;
1;02;036;Esteban Echeverría                      ;00544;00541;09945;00189322;00144322;07623;07666;00188269;09944;00127349;08824;00117137;08116;00010212;00708;00007102;00492;00009871;00684;00;08;14;10;
1;02;037;Exaltación de la Cruz                   ;00063;00061;09683;00021018;00015982;07604;07865;00020321;09668;00014197;08883;00013132;08217;00001065;00666;00000742;00464;00001043;00653;00;08;14;20;
1;02;038;Florencio Varela                        ;00751;00746;09933;00261654;00202252;07730;07782;00259902;09933;00178827;08842;00164736;08145;00014091;00697;00009825;00486;00013600;00672;00;08;14;05;
1;02;039;General Alvarado                        ;00092;00091;09891;00031598;00024884;07875;07989;00031146;09857;00022126;08892;00020488;08233;00001638;00658;00001147;00461;00001611;00647;00;08;11;55;
1;02;040;General Alvear                          ;00026;00026;10000;00007733;00006162;07968;07968;00007733;10000;00005560;09023;00005227;08483;00000333;00540;00000234;00380;00000368;00597;00;08;14;25;
1;02;041;General Arenales                        ;00042;00042;10000;00013383;00010658;07964;07964;00013383;10000;00009424;08842;00008674;08138;00000750;00704;00000524;00492;00000710;00666;00;08;14;25;
1;02;042;General Belgrano                        ;00044;00043;09773;00014025;00011120;07929;07986;00013924;09928;00009869;08875;00009122;08203;00000747;00672;00000522;00469;00000729;00656;00;08;14;05;
1;02;043;General Guido                           ;00009;00008;08889;00002408;00001896;07874;07980;00002376;09867;00001647;08687;00001488;07848;00000159;00839;00000113;00596;00000136;00717;00;08;12;40;
1;02;044;General Lamadrid                        ;00030;00030;10000;00008692;00006939;07983;07983;00008692;10000;00006208;08947;00005778;08327;00000430;00620;00000298;00429;00000433;00624;00;08;11;50;
1;02;045;Las Heras                               ;00035;00034;09714;00011137;00008833;07931;07988;00011058;09929;00007887;08929;00007341;08311;00000546;00618;00000385;00436;00000561;00635;00;08;14;20;
1;02;046;General Lavalle                         ;00009;00009;10000;00002950;00002358;07993;07993;00002950;10000;00002064;08753;00001883;07986;00000181;00768;00000130;00551;00000164;00696;00;08;11;35;
1;02;047;General Madariaga                       ;00048;00047;09792;00015694;00012460;07939;07989;00015597;09938;00010977;08810;00010063;08076;00000914;00734;00000637;00511;00000846;00679;00;08;13;10;
1;02;048;General Paz                             ;00032;00032;10000;00009275;00007353;07928;07928;00009275;10000;00006344;08628;00005677;07721;00000667;00907;00000459;00624;00000550;00748;00;08;13;40;
1;02;049;General Pinto                           ;00029;00029;10000;00008910;00007107;07976;07976;00008910;10000;00006343;08925;00005894;08293;00000449;00632;00000314;00442;00000450;00633;00;08;14;05;
1;02;050;General Pueyrredón                      ;01461;01421;09726;00509744;00391285;07676;07898;00495407;09719;00347210;08874;00320764;08198;00026446;00676;00018440;00471;00025635;00655;00;08;14;45;
1;02;051;General Rodríguez                       ;00157;00154;09809;00055008;00042998;07817;07974;00053925;09803;00037943;08824;00034868;08109;00003075;00715;00002158;00502;00002897;00674;00;08;14;30;
1;02;052;General San Martín                      ;00909;00903;09934;00317963;00240931;07577;07625;00315989;09938;00212532;08821;00195486;08114;00017046;00708;00011881;00493;00016518;00686;00;08;13;55;
1;02;053;San Miguel                              ;00567;00561;09894;00197444;00152402;07719;07804;00195295;09891;00134744;08841;00124144;08146;00010600;00696;00007409;00486;00010249;00672;00;08;13;40;
1;02;054;General Viamonte                        ;00047;00046;09787;00014829;00011824;07974;07986;00014806;09984;00010481;08864;00009661;08171;00000820;00694;00000565;00478;00000778;00658;00;08;13;55;
1;02;055;General Villegas                        ;00072;00071;09861;00022516;00017922;07960;07982;00022452;09972;00015953;08901;00014787;08251;00001166;00651;00000816;00455;00001153;00643;00;08;14;20;
1;02;056;Gonzales Chaves                         ;00031;00029;09355;00009973;00007652;07673;07986;00009582;09608;00006703;08760;00006104;07977;00000599;00783;00000418;00546;00000531;00694;00;08;13;10;
1;02;057;Guamini                                 ;00030;00029;09667;00009137;00007275;07962;07987;00009108;09968;00006431;08840;00005911;08125;00000520;00715;00000359;00493;00000485;00667;00;08;13;00;
1;02;058;Hipólito Yrigoyen                       ;00024;00024;10000;00007538;00006020;07986;07986;00007538;10000;00005302;08807;00004858;08070;00000444;00738;00000309;00513;00000409;00679;00;08;14;00;
1;02;059;Juárez                                  ;00052;00050;09615;00016312;00012562;07701;07900;00015902;09749;00011098;08835;00010200;08120;00000898;00715;00000622;00495;00000842;00670;00;08;14;00;
1;02;060;Junín                                   ;00218;00213;09771;00073984;00057867;07822;07987;00072456;09793;00051392;08881;00047523;08212;00003869;00669;00002697;00466;00003778;00653;00;08;14;30;
1;02;061;Matanza                                 ;02542;02521;09917;00889347;00670382;07538;07599;00882174;09919;00593473;08853;00547992;08174;00045481;00678;00031748;00474;00045161;00674;00;08;13;45;
1;02;062;Lanús                                   ;01079;00976;09045;00376519;00262432;06970;07715;00340159;09034;00232070;08843;00213902;08151;00018168;00692;00012644;00482;00017718;00675;00;08;14;05;
1;02;063;La Plata                                ;01441;01398;09702;00492046;00371828;07557;07806;00476309;09680;00328484;08834;00302270;08129;00026214;00705;00018234;00490;00025110;00675;00;08;14;40;
1;02;064;Laprida                                 ;00027;00026;09630;00008354;00006443;07712;07741;00008323;09963;00005669;08799;00005188;08052;00000481;00747;00000332;00515;00000442;00686;00;08;14;05;
1;02;065;Las Flores                              ;00062;00062;10000;00019640;00015645;07966;07966;00019640;10000;00013918;08896;00012893;08241;00001025;00655;00000716;00458;00001011;00646;00;08;13;45;
1;02;066;Leandro N. Alem                         ;00042;00042;10000;00013655;00010881;07969;07969;00013655;10000;00009603;08825;00008819;08105;00000784;00721;00000547;00503;00000731;00672;00;08;14;30;
1;02;067;Lincoln                                 ;00108;00104;09630;00034375;00026758;07784;07988;00033496;09744;00023743;08873;00021928;08195;00001815;00678;00001264;00472;00001751;00654;00;08;14;40;
1;02;068;Loberia                                 ;00045;00043;09556;00013759;00010163;07386;07602;00013368;09716;00009067;08922;00008428;08293;00000639;00629;00000445;00438;00000651;00641;00;08;14;05;
1;02;069;Lobos                                   ;00084;00083;09881;00027520;00021837;07935;07988;00027338;09934;00019498;08929;00018122;08299;00001376;00630;00000955;00437;00001384;00634;00;08;14;30;
1;02;070;Lomas de Zamora                         ;01291;01283;09938;00451289;00343046;07601;07642;00448891;09947;00303420;08845;00279824;08157;00023596;00688;00016426;00479;00023200;00676;00;08;13;45;
1;02;071;Luján                                   ;00221;00217;09819;00076023;00059554;07834;07988;00074554;09807;00052974;08895;00049042;08235;00003932;00660;00002732;00459;00003848;00646;00;08;13;10;
1;02;072;Magdalena                               ;00044;00042;09545;00013376;00010307;07706;07982;00012913;09654;00009072;08802;00008304;08057;00000768;00745;00000536;00520;00000699;00678;00;08;14;30;
1;02;073;Maipú                                   ;00030;00028;09333;00009058;00006933;07654;07986;00008681;09584;00006151;08872;00005685;08200;00000466;00672;00000327;00472;00000455;00656;00;08;13;05;
1;02;074;Mar Chiquita                            ;00057;00056;09825;00018671;00014731;07890;07986;00018447;09880;00012878;08742;00011700;07942;00001178;00800;00000816;00554;00001037;00704;00;08;13;40;
1;02;075;Marcos Paz                              ;00104;00101;09712;00035806;00027553;07695;07939;00034707;09693;00024370;08845;00022443;08145;00001927;00699;00001343;00487;00001840;00668;00;08;14;45;
1;02;076;Mercedes                                ;00146;00142;09726;00049097;00037906;07721;07947;00047696;09715;00033517;08842;00030835;08135;00002682;00708;00001857;00490;00002532;00668;00;08;14;35;
1;02;077;Merlo                                   ;00998;00994;09960;00349053;00270869;07760;07791;00347651;09960;00239178;08830;00219987;08122;00019191;00708;00013350;00493;00018341;00677;00;08;13;45;
1;02;078;Monte                                   ;00049;00047;09592;00015804;00012210;07726;07984;00015293;09677;00010925;08948;00010178;08336;00000747;00612;00000520;00426;00000765;00627;00;08;14;35;
1;02;079;Moreno                                  ;00810;00805;09938;00282686;00218736;07738;07786;00280934;09938;00193975;08868;00179272;08196;00014703;00672;00010264;00469;00014497;00663;00;08;13;45;
1;02;080;Morón                                   ;00743;00737;09919;00259322;00197932;07633;07695;00257224;09919;00174693;08826;00160684;08118;00014009;00708;00009752;00493;00013487;00681;00;08;13;45;
1;02;081;Navarro                                 ;00043;00043;10000;00012702;00010119;07966;07966;00012702;10000;00008913;08808;00008170;08074;00000743;00734;00000519;00513;00000687;00679;00;08;14;35;
1;02;082;Necochea                                ;00225;00221;09822;00077246;00059408;07691;07830;00075871;09822;00052844;08895;00048933;08237;00003911;00658;00002719;00458;00003845;00647;00;08;14;35;
1;02;083;Nueve de Julio                          ;00118;00115;09746;00038314;00029714;07755;07919;00037521;09793;00026346;08867;00024314;08183;00002032;00684;00001414;00476;00001954;00658;00;08;14;10;
1;02;084;Olavarría                               ;00262;00258;09847;00086439;00066691;07715;07832;00085149;09851;00058976;08843;00054279;08139;00004697;00704;00003275;00491;00004440;00666;00;08;14;35;
1;02;085;Pehuajó                                 ;00095;00095;10000;00031498;00025107;07971;07971;00031498;10000;00022086;08797;00020209;08049;00001877;00748;00001302;00519;00001719;00685;00;08;14;25;
1;02;086;Pellegrini                              ;00014;00014;10000;00004815;00003849;07994;07994;00004815;10000;00003464;09000;00003248;08439;00000216;00561;00000152;00395;00000233;00605;00;08;12;25;
1;02;087;Pergamino                               ;00244;00241;09877;00082321;00064545;07841;07949;00081194;09863;00057349;08885;00053030;08216;00004319;00669;00003000;00465;00004196;00650;00;08;14;35;
1;02;088;Pila                                    ;00011;00011;10000;00002815;00002231;07925;07925;00002815;10000;00002013;09023;00001888;08463;00000125;00560;00000085;00381;00000133;00596;00;08;13;15;
1;02;089;Pilar                                   ;00495;00489;09879;00172290;00132702;07702;07797;00170186;09878;00117785;08876;00108940;08209;00008845;00667;00006168;00465;00008749;00659;00;08;14;00;
1;02;090;Pinamar                                 ;00058;00053;09138;00020181;00014646;07257;07987;00018337;09086;00012953;08844;00011932;08147;00001021;00697;00000719;00491;00000974;00665;00;08;12;45;
1;02;091;Puan                                    ;00047;00045;09574;00014601;00011342;07768;07989;00014197;09723;00010100;08905;00009351;08245;00000749;00660;00000517;00456;00000725;00639;00;08;12;55;
1;02;092;Quilmes                                 ;01213;01206;09942;00422448;00322668;07638;07683;00419997;09942;00284747;08825;00261952;08118;00022795;00706;00015883;00492;00022038;00683;00;08;14;20;
1;02;093;Ramallo                                 ;00074;00071;09595;00024476;00019103;07805;07995;00023895;09763;00017071;08936;00015880;08313;00001191;00623;00000827;00433;00001205;00631;00;08;14;35;
1;02;094;Rauch                                   ;00042;00042;10000;00012515;00009965;07962;07962;00012515;10000;00008933;08964;00008348;08377;00000585;00587;00000415;00416;00000617;00619;00;08;14;00;
1;02;095;Rivadavia                               ;00041;00040;09756;00012712;00010112;07955;07987;00012661;09960;00008918;08819;00008184;08093;00000734;00726;00000511;00505;00000683;00675;00;08;12;25;
1;02;096;Rojas                                   ;00061;00059;09672;00019383;00015152;07817;07988;00018968;09786;00013401;08844;00012334;08140;00001067;00704;00000741;00489;00001010;00667;00;08;14;35;
1;02;097;Roque Pérez                             ;00030;00028;09333;00009267;00007259;07833;07988;00009087;09806;00006529;08994;00006114;08423;00000415;00572;00000287;00395;00000443;00610;00;08;14;15;
1;02;098;Saavedra                                ;00053;00052;09811;00017422;00013282;07624;07678;00017299;09929;00011571;08712;00010473;07885;00001098;00827;00000757;00570;00000954;00718;00;08;14;35;
1;02;099;Saladillo                               ;00078;00077;09872;00025170;00020013;07951;07987;00025057;09955;00017668;08828;00016230;08110;00001438;00719;00001001;00500;00001344;00672;00;08;14;15;
1;02;100;Salliqueló                              ;00023;00023;10000;00007389;00005863;07935;07935;00007389;10000;00005237;08932;00004872;08310;00000365;00623;00000255;00435;00000371;00633;00;08;13;40;
1;02;101;Salto                                   ;00076;00075;09868;00025232;00020045;07944;07990;00025088;09943;00017775;08868;00016410;08187;00001365;00681;00000953;00475;00001317;00657;00;08;14;35;
1;02;102;San Andrés de Giles                     ;00053;00052;09811;00016696;00013001;07787;07954;00016346;09790;00011482;08832;00010549;08114;00000933;00718;00000646;00497;00000873;00671;00;08;14;15;
1;02;103;San Antonio de Areco                    ;00055;00054;09818;00017764;00013842;07792;07949;00017414;09803;00012179;08799;00011145;08052;00001034;00747;00000718;00519;00000945;00683;00;08;14;20;
1;02;104;San Cayetano                            ;00024;00023;09583;00006837;00005434;07948;07985;00006805;09953;00004807;08846;00004423;08139;00000384;00707;00000268;00493;00000359;00661;00;08;12;20;
1;02;105;San Fernando                            ;00362;00359;09917;00123692;00095025;07682;07751;00122595;09911;00083811;08820;00077026;08106;00006785;00714;00004730;00498;00006484;00682;00;08;14;00;
1;02;106;San Isidro                              ;00768;00761;09909;00267426;00204091;07632;07705;00264882;09905;00180723;08855;00166789;08172;00013934;00683;00009686;00475;00013682;00670;00;08;13;50;
1;02;107;San Nicolás                             ;00327;00323;09878;00112488;00088094;07831;07939;00110957;09864;00078295;08888;00072455;08225;00005840;00663;00004075;00463;00005724;00650;00;08;14;35;
1;02;108;San Pedro                               ;00132;00130;09848;00044041;00034789;07899;07991;00043536;09885;00030757;08841;00028269;08126;00002488;00715;00001715;00493;00002317;00666;00;08;14;40;
1;02;109;San Vicente                             ;00119;00118;09916;00040471;00030649;07573;07639;00040123;09914;00027363;08928;00025482;08314;00001881;00614;00001322;00431;00001964;00641;00;08;13;40;
1;02;110;Suipacha                                ;00026;00026;10000;00008311;00006643;07993;07993;00008311;10000;00005761;08672;00005184;07804;00000577;00869;00000397;00598;00000485;00730;00;08;14;35;
1;02;111;Tandil                                  ;00275;00271;09855;00094815;00074009;07806;07922;00093417;09853;00065509;08851;00060378;08158;00005131;00693;00003585;00484;00004915;00664;00;08;14;35;
1;02;112;Tapalqué                                ;00025;00025;10000;00007542;00006028;07993;07993;00007542;10000;00005373;08913;00004987;08273;00000386;00640;00000271;00450;00000384;00637;00;08;13;25;
1;02;113;Tigre                                   ;00706;00698;09887;00245775;00189294;07702;07792;00242923;09884;00167527;08850;00154483;08161;00013044;00689;00009085;00480;00012682;00670;00;08;13;55;
1;02;114;Tornquist                               ;00035;00034;09714;00010693;00008425;07879;07987;00010549;09865;00007581;08998;00007100;08427;00000481;00571;00000336;00399;00000508;00603;00;08;12;00;
1;02;115;Trenque Lauquén                         ;00106;00105;09906;00034282;00027038;07887;07968;00033932;09898;00024121;08921;00022405;08286;00001716;00635;00001199;00443;00001718;00635;00;08;14;25;
1;02;116;Tordillo                                ;00005;00005;10000;00001700;00001357;07982;07982;00001700;10000;00001200;08843;00001104;08136;00000096;00707;00000066;00486;00000091;00671;00;08;13;15;
1;02;117;Tres Arroyos                            ;00148;00147;09932;00048338;00035596;07364;07428;00047920;09914;00031418;08826;00028874;08112;00002544;00715;00001782;00501;00002396;00673;00;08;14;35;
1;02;118;Tres de Febrero                         ;00784;00776;09898;00273833;00205794;07515;07593;00271040;09898;00181531;08821;00166974;08114;00014557;00707;00010120;00492;00014143;00687;00;08;14;00;
1;02;119;La Costa                                ;00159;00151;09497;00054909;00039902;07267;07634;00052270;09519;00035283;08842;00032480;08140;00002803;00702;00001950;00489;00002669;00669;00;08;14;35;
1;02;120;Monte Hermoso                           ;00018;00017;09444;00005976;00004671;07816;07993;00005844;09779;00004095;08767;00003730;07985;00000365;00781;00000250;00535;00000326;00698;00;08;14;15;
1;02;121;Veinticinco de Mayo                     ;00090;00090;10000;00028819;00022954;07965;07965;00028819;10000;00020278;08834;00018649;08125;00001629;00710;00001136;00495;00001540;00671;00;08;14;30;
1;02;122;Vicente López                           ;00684;00680;09942;00238683;00181400;07600;07645;00237285;09941;00160843;08867;00148764;08201;00012079;00666;00008429;00465;00012128;00669;00;08;14;00;
1;02;123;Villa Gesell                            ;00072;00069;09583;00025171;00018713;07434;07765;00024100;09575;00016502;08818;00015136;08088;00001366;00730;00000945;00505;00001266;00677;00;08;14;35;
1;02;124;Villarino                               ;00066;00061;09242;00022233;00016347;07353;07991;00020458;09202;00014440;08833;00013261;08112;00001179;00721;00000814;00498;00001093;00669;00;08;12;10;
1;02;125;Zárate                                  ;00245;00244;09959;00083705;00066118;07899;07932;00083353;09958;00058279;08814;00053476;08088;00004803;00726;00003336;00505;00004503;00681;00;08;13;45;
1;02;126;Tres Lomas                              ;00019;00019;10000;00006089;00004860;07982;07982;00006089;10000;00004356;08963;00004066;08366;00000290;00597;00000202;00416;00000302;00621;00;08;13;45;
1;02;127;F. Ameghino                             ;00022;00022;10000;00007166;00005730;07996;07996;00007166;10000;00005068;08845;00004667;08145;00000401;00700;00000281;00490;00000381;00665;00;08;14;30;
1;02;128;Presidente Perón                        ;00141;00140;09929;00049227;00037847;07688;07743;00048876;09929;00033396;08824;00030686;08108;00002710;00716;00001878;00496;00002573;00680;00;08;13;30;
1;02;129;J. C. Paz                               ;00509;00505;09921;00178283;00138491;07768;07830;00176880;09921;00122793;08866;00113411;08189;00009382;00677;00006517;00471;00009181;00663;00;08;13;50;
1;02;130;Malvinas Argentinas                     ;00630;00627;09952;00218776;00171549;07841;07879;00217728;09952;00151711;08844;00139655;08141;00012056;00703;00008358;00487;00011480;00669;00;08;13;45;
1;02;131;Punta Indio                             ;00026;00025;09615;00008087;00006378;07887;07990;00007982;09870;00005565;08725;00005045;07910;00000520;00815;00000361;00566;00000452;00709;00;08;13;05;
1;02;132;Ezeiza                                  ;00280;00278;09929;00097471;00074467;07640;07695;00096772;09928;00066055;08870;00061066;08200;00004989;00670;00003483;00468;00004929;00662;00;08;13;40;
1;02;133;Ituzaingo                               ;00369;00366;09919;00128743;00099782;07750;07806;00127835;09929;00088684;08888;00082155;08233;00006529;00654;00004562;00457;00006536;00655;00;08;13;30;
1;02;134;Hurlingham                              ;00400;00398;09950;00139150;00107161;07701;07740;00138449;09950;00094772;08844;00087350;08151;00007422;00693;00005171;00483;00007218;00674;00;08;13;45;
1;02;135;Lezama                                  ;00014;00014;10000;00004362;00003463;07939;07939;00004362;10000;00002984;08617;00002666;07699;00000318;00918;00000219;00632;00000260;00751;00;08;12;15;
1;02;999;Buenos Aires                            ;32422;31926;09847;11138494;08540533;07668;07779;10978826;09857;07558040;08850;06968421;08159;00589619;00690;00410661;00481;00571832;00670;00;08;14;55;
1;03;001;Capital                                 ;00319;00315;09875;00108477;00085552;07887;07987;00107113;09874;00075669;08845;00069723;08150;00005946;00695;00004135;00483;00005748;00672;00;08;12;25;
1;03;002;Capayan                                 ;00038;00038;10000;00011100;00008870;07991;07991;00011100;10000;00007818;08814;00007144;08054;00000674;00760;00000459;00517;00000593;00669;00;08;11;25;
1;03;003;La Paz                                  ;00052;00051;09808;00015989;00012503;07820;07991;00015646;09785;00011117;08891;00010286;08227;00000831;00665;00000574;00459;00000812;00649;00;08;11;25;
